@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 12\nSize of the tree: 23\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

despues_C_alpha_HM_AMB,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,2,4,0,33.333333,66.666667,0,-0.333333,0.650545,0.760788,130.108957,151.485021,6.038692,1084.925512,-1078.886819,1.006449,180.820919,-179.81447,-1.867895,-0.311316,-187.998254,0.333333,1,0.666667,2,0.333333,1,0.666667,2,0.333333,0.333333,0.333333,-0.333333,0.166667,0.411111,0.333333,0.666667,0.333333,0.666667,0.333333,0.333333,0.333333,-0.333333,0.166667,0.427778,0.333333,0.333333,0.002,0,0.01,0,10,0,6439,11840,3335,66.666667,75,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
despues_C_alpha_HM_AMB,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,3,3,0,50,50,0,0,0.48968,0.500337,97.936017,99.624992,6.038692,6.005426,0.033266,1.006449,1.000904,0.005544,0.154171,0.025695,15.516859,0,0,0,0,1,3,1,3,0,0,0,0,0.666667,0.666667,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.666667,0.633333,0.333333,0.5,0.001,0,0,0,0,0,4255,11840,3335,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_alpha_HM_AMB,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,3,3,0,50,50,0,0,0.470588,0.477079,94.117647,94.994097,6.038692,5.601277,0.437415,1.006449,0.933546,0.072902,0.440524,0.073421,44.337485,0,0,0,0,1,3,1,3,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.001,0,0,0,0,0,4255,11840,3335,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_alpha_HM_AMB,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,3,3,0,50,50,0,0,0.521786,0.530386,104.357298,105.608262,6.038692,6.557174,-0.518482,1.006449,1.092862,-0.086414,-0.324543,-0.05409,-32.664302,0,0,0,0,1,3,1,3,0,0,0,0,0.166667,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.166667,0.458333,0.333333,0.5,0,0,0,0,0,0,4255,11840,3335,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_alpha_HM_AMB,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,3,3,0,50,50,0,0,0.5,0.509061,100,101.362223,6.038692,6.162103,-0.123411,1.006449,1.027017,-0.020568,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,4255,11840,3335,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_alpha_HM_AMB,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,3,3,0,50,50,0,0,0.5,0.502397,100,100.035266,6.038692,6.041801,-0.003109,1.006449,1.006967,-0.000518,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,3650,11840,3335,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
despues_C_alpha_HM_AMB,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,52,5,2,3,0,40,60,0,-0.363636,0.599179,0.752015,121.637844,152.252193,4.912782,15.449258,-10.536475,0.982556,3.089852,-2.107295,-1.106252,-0.22125,-111.065181,0,0,0.333333,1,0.666667,2,1,2,0,0,0,-0.408248,0.166667,0.4,0.4,0.733333,0.266667,0.6,0.3,0.4,0.342857,-0.408248,0.166667,0.446667,0.285714,0.4,0.002,0,0,0,0,0,6075,12029,3146,40,60,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_C_alpha_HM_AMB,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,52,5,2,3,0,40,60,0,-0.153846,0.640827,0.720024,130.092729,145.775278,4.912782,2150.48302,-2145.570238,0.982556,430.096604,-429.114048,-1.440437,-0.288087,-144.61662,0.5,1,0.666667,2,0.333333,1,0.5,1,0.333333,0.5,0.4,-0.166667,0.25,0.366667,0.4,0.566667,0.433333,0.6,0.433333,0.4,0.4,-0.166667,0.25,0.486667,0.4,0.4,0.001,0,0,0,0,0,4983,12029,3146,60,80,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
despues_C_alpha_HM_AMB,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,52,5,2,3,0,40,60,0,-0.363636,0.595464,0.685035,120.88357,138.691348,4.912782,11.377396,-6.464614,0.982556,2.275479,-1.292923,-1.077931,-0.215586,-108.221798,0,0,0.333333,1,0.666667,2,1,2,0,0,0,-0.408248,0.333333,0.366667,0.4,0.733333,0.266667,0.6,0.3,0.4,0.342857,-0.408248,0.333333,0.466667,0.285714,0.4,0.001,0,0,0,0,0,4619,12029,3146,80,90,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
despues_C_alpha_HM_AMB,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,2,4,0,33.333333,66.666667,0,-0.5,0.632429,0.734207,128.918265,149.444286,5.850391,1083.568083,-1077.717692,0.975065,180.59468,-179.619615,-1.809457,-0.301576,-181.365111,0,0,0.5,2,0.5,2,1,2,0,0,0,-0.5,0.0625,0.266667,0.333333,0.833333,0.166667,0.666667,0.333333,0.333333,0.333333,-0.5,0.0625,0.438889,0.25,0.333333,0.001,0,0,0,0,0,6075,11840,3335,83.333333,91.666667,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_C_alpha_HM_AMB,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,1,5,0,16.666667,83.333333,0,-0.666667,0.70785,0.773593,141.569942,154.034656,6.038692,14.853674,-8.814982,1.006449,2.475612,-1.469164,-2.804072,-0.467345,-282.221729,0.333333,1,1,3,0,0,0.666667,2,0.25,0.333333,0.285714,-0.707107,0.333333,0.633333,0.166667,0.833333,0.166667,0.833333,0.125,0.166667,0.142857,-0.707107,0.333333,0.555556,0.142857,0.166667,0.001,0,0,0,0,0,6439,11840,3335,83.333333,83.333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
despues_C_alpha_HM_AMB,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,3,3,0,50,50,0,0,0.5,0.509061,100,101.362223,6.038692,6.162103,-0.123411,1.006449,1.027017,-0.020568,-0,-0,-0,0,0,0,0,1,3,1,3,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,4255,11840,3335,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_alpha_HM_AMB,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,2,4,0,33.333333,66.666667,0,-0.333333,0.660131,0.808611,132.026144,161.007225,6.038692,3226.672425,-3220.633733,1.006449,537.778738,-536.772289,-1.955182,-0.325864,-196.783415,0.666667,2,1,3,0,0,0.333333,1,0.4,0.666667,0.5,-0.447214,0.444444,0.5,0.333333,0.666667,0.333333,0.666667,0.2,0.333333,0.25,-0.447214,0.388889,0.5,0.25,0.333333,0.001,0,0,0,0,0,6439,11840,3335,33.333333,50,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
despues_C_alpha_HM_AMB,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,4,2,0,66.666667,33.333333,0,0.333333,0.410131,0.445171,82.026144,88.640572,6.038692,4.899646,1.139046,1.006449,0.816608,0.189841,1.183747,0.197291,119.140675,0.333333,1,0,0,1,3,0.666667,2,1,0.333333,0.5,0.447214,0.722222,0.722222,0.666667,0.333333,0.666667,0.333333,0.8,0.666667,0.625,0.447214,0.722222,0.683333,0.625,0.666667,0.001,0,0,0,0,0,4255,11840,3335,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_alpha_HM_AMB,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,2,4,0,33.333333,66.666667,0,-0.333333,0.603981,0.697607,120.796197,138.904549,6.038692,2151.502161,-2145.463469,1.006449,358.583694,-357.577245,-1.332252,-0.222042,-134.087274,0.333333,1,0.666667,2,0.333333,1,0.666667,2,0.333333,0.333333,0.333333,-0.333333,0.333333,0.444444,0.333333,0.666667,0.333333,0.666667,0.333333,0.333333,0.333333,-0.333333,0.333333,0.444444,0.333333,0.333333,0.001,0,0,0,0,0,4255,11840,3335,66.666667,75,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_alpha_HM_AMB,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2228,51,6,2,4,0,33.333333,66.666667,0,-0.333333,0.675026,0.757884,135.00525,150.906832,6.038692,1084.416756,-1078.378064,1.006449,180.736126,-179.729677,-2.127924,-0.354654,-214.169428,0,0,0.333333,1,0.666667,2,1,3,0,0,0,-0.447214,0.166667,0.411111,0.333333,0.666667,0.333333,0.666667,0.2,0.333333,0.25,-0.447214,0.166667,0.411111,0.25,0.333333,0.002,0,0,0,0,0,6075,11840,3335,83.333333,91.666667,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
