@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 10\nSize of the tree: 19\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

durante_C_alpha_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,52,5,2,3,0,40,60,0,0,0.607496,0.747921,123.326163,151.423279,4.912782,15.42909,-10.516308,0.982556,3.085818,-2.103262,-1.168943,-0.233789,-117.35923,0,0,0,0,1,2,1,3,0,0,0,0,0.083333,0.511111,0.4,0.4,0.6,0.6,0.16,0.4,0.228571,0,0.083333,0.436667,0.285714,0.4,0.002,0,0,0,0,0,6075,12029,3146,60,80,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_C_beta_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,4,2,0,66.666667,33.333333,0,0.25,0.400642,0.541843,81.669247,110.289539,5.850391,8.156127,-2.305736,0.975065,1.359354,-0.384289,1.178377,0.196396,118.110781,0.75,3,0.5,1,0.5,1,0.25,1,0.75,0.75,0.75,0.25,0.6875,0.854167,0.666667,0.416667,0.583333,0.333333,0.666667,0.666667,0.666667,0.25,0.6875,0.736111,0.625,0.666667,0.002,0,0,0,0,0,5691,11820,3315,83.333333,83.333333,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_beta_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,4,2,0,66.666667,33.333333,0,0.333333,0.382097,0.532267,76.419493,105.982915,6.038692,7.707633,-1.668941,1.006449,1.284606,-0.278157,1.541113,0.256852,155.108538,0.666667,2,0.333333,1,0.666667,2,0.333333,1,0.666667,0.666667,0.666667,0.333333,0.611111,0.588889,0.666667,0.333333,0.666667,0.333333,0.666667,0.666667,0.666667,0.333333,0.611111,0.655556,0.666667,0.666667,0.001,0,0,0,0,0,6055,11820,3315,100,91.666667,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_C_beta_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,3,3,0,50,50,0,0,0.435437,0.62728,87.087384,124.901463,6.038692,1081.115547,-1075.076855,1.006449,180.185925,-179.179476,0.690049,0.115008,69.451461,0.666667,2,0.666667,2,0.333333,1,0.333333,1,0.5,0.666667,0.571429,0,0.666667,0.644444,0.5,0.5,0.5,0.5,0.5,0.5,0.485714,0,0.666667,0.683333,0.485714,0.5,0.001,0,0,0,0,0,6055,11820,3315,66.666667,58.333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_C_beta_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,3,3,0,50,50,0,0,0.437908,0.562772,87.581699,112.056768,6.038692,7.833418,-1.794725,1.006449,1.30557,-0.299121,0.672425,0.112071,67.677669,0.666667,2,0.666667,2,0.333333,1,0.333333,1,0.5,0.666667,0.571429,0,0.555556,0.533333,0.5,0.5,0.5,0.5,0.5,0.5,0.485714,0,0.555556,0.6,0.485714,0.5,0.001,0,0,0,0,0,5691,11820,3315,100,91.666667,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_beta_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,4,2,0,66.666667,33.333333,0,0.333333,0.450478,0.4783,90.095525,95.237065,6.038692,5.60638,0.432312,1.006449,0.934397,0.072052,0.729158,0.121526,73.387672,1,3,0.666667,2,0.333333,1,0,0,0.6,1,0.75,0.447214,0.555556,0.533333,0.666667,0.333333,0.666667,0.333333,0.8,0.666667,0.625,0.447214,0.555556,0.6,0.625,0.666667,0.001,0,0,0,0,0,4235,11820,3315,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
durante_C_beta_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,1,5,0,16.666667,83.333333,0,-0.666667,0.784504,0.859971,156.900806,171.233816,6.038692,21.765717,-15.727025,1.006449,3.62762,-2.621171,-3.585227,-0.597538,-360.842757,0,0,0.666667,2,0.333333,1,1,3,0,0,0,-0.707107,0.333333,0.6,0.166667,0.833333,0.166667,0.833333,0.125,0.166667,0.142857,-0.707107,0.333333,0.633333,0.142857,0.166667,0.001,0,0,0,0,0,6419,11820,3315,50,66.666667,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
durante_C_beta_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,3,3,0,50,50,0,0,0.513927,0.684086,102.785434,136.212469,6.038692,2151.32816,-2145.289467,1.006449,358.554693,-357.548245,-0.144976,-0.024163,-14.591416,0.666667,2,0.666667,2,0.333333,1,0.333333,1,0.5,0.666667,0.571429,0,0.444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.485714,0,0.444444,0.5,0.485714,0.5,0.001,0,0,0,0,0,6419,11820,3315,66.666667,66.666667,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
durante_C_beta_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,52,5,3,2,0,60,40,0,0.166667,0.423993,0.570732,86.073812,115.549831,4.912782,7.944321,-3.031539,0.982556,1.588864,-0.606308,0.720667,0.144133,72.353317,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.5,0.694444,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.5,0.696667,0.583333,0.6,0.001,0,0.01,0,10,0,6055,12009,3126,80,90,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_C_beta_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,52,5,3,2,0,60,40,0,0.166667,0.414859,0.476313,84.219577,96.433706,4.912782,4.474662,0.43812,0.982556,0.894932,0.087624,0.748623,0.149725,75.160036,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.666667,0.805556,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.666667,0.783333,0.583333,0.6,0.001,0,0,0,0,0,6055,12009,3126,100,100,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
