@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 11\nSize of the tree: 21\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

despues_C_alpha_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,52,5,3,2,0,60,40,0,0,0.389887,0.547278,79.149897,110.801326,4.912782,7.005019,-2.092237,0.982556,1.401004,-0.418447,1.00549,0.201098,100.948952,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0.666667,0.694444,0.6,0.6,0.4,0.4,0.36,0.6,0.45,0,0.666667,0.696667,0.375,0.6,0.002,0,0,0,0,0,6075,12029,3146,80,70,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_C_beta_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,5,1,0,83.333333,16.666667,0,0.571429,0.2799,0.437624,57.056455,89.07638,5.850391,5.636554,0.213837,0.975065,0.939426,0.03564,2.603193,0.433866,260.922693,1,4,0.5,1,0.5,1,0,0,0.8,1,0.888889,0.632456,0.6875,0.7625,0.833333,0.333333,0.666667,0.166667,0.866667,0.833333,0.814815,0.632456,0.6875,0.730556,0.777778,0.833333,0.001,0,0,0,0,0,6055,11820,3315,83.333333,66.666667,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_C_beta_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,4,2,0,66.666667,33.333333,0,0.333333,0.361205,0.51467,72.240964,102.478888,6.038692,7.358961,-1.320269,1.006449,1.226493,-0.220045,1.772543,0.295424,178.40132,1,3,0.666667,2,0.333333,1,0,0,0.6,1,0.75,0.447214,0.666667,0.75,0.666667,0.333333,0.666667,0.333333,0.8,0.666667,0.625,0.447214,0.666667,0.791667,0.625,0.666667,0.001,0,0,0,0,0,5691,11820,3315,83.333333,91.666667,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
despues_C_beta_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,5,1,0,83.333333,16.666667,0,0.666667,0.26847,0.389548,53.694004,77.565121,6.038692,4.15379,1.884902,1.006449,0.692298,0.31415,3.028678,0.50478,304.827721,0.666667,2,0,0,1,3,0.333333,1,1,0.666667,0.8,0.707107,0.777778,0.833333,0.833333,0.166667,0.833333,0.166667,0.875,0.833333,0.828571,0.707107,0.777778,0.763889,0.828571,0.833333,0.002,0,0,0,0,0,5327,11820,3315,100,91.666667,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
despues_C_beta_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,1,5,0,16.666667,83.333333,0,-0.666667,0.833333,0.912871,166.666667,181.767117,6.038692,5370,-5363.961308,1.006449,895,-893.993551,-4.025795,-0.670966,-405.184627,0,0,0.666667,2,0.333333,1,1,3,0,0,0,-0.707107,0.166667,0.5,0.166667,0.833333,0.166667,0.833333,0.125,0.166667,0.142857,-0.707107,0.166667,0.458333,0.142857,0.166667,0.001,0,0,0,0,0,5691,11820,3315,16.666667,50,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
despues_C_beta_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,3,3,0,50,50,0,0,0.509471,0.664128,101.894286,132.238541,6.038692,1081.127278,-1075.088585,1.006449,180.18788,-179.181431,-0.082657,-0.013776,-8.319171,0.666667,2,0.666667,2,0.333333,1,0.333333,1,0.5,0.666667,0.571429,0,0.5,0.611111,0.5,0.5,0.5,0.5,0.5,0.5,0.485714,0,0.5,0.583333,0.485714,0.5,0.001,0,0,0,0,0,5691,11820,3315,83.333333,91.666667,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
despues_C_beta_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,4,2,0,66.666667,33.333333,0,0.333333,0.334692,0.525479,66.938323,104.631214,6.038692,7.502455,-1.463763,1.006449,1.250409,-0.243961,2.011061,0.335177,202.407502,1,3,0.666667,2,0.333333,1,0,0,0.6,1,0.75,0.447214,0.833333,0.75,0.666667,0.333333,0.666667,0.333333,0.8,0.666667,0.625,0.447214,0.833333,0.791667,0.625,0.666667,0.001,0,0,0,0,0,6055,11820,3315,83.333333,58.333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_C_beta_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,2,4,0,33.333333,66.666667,0,-0.333333,0.607604,0.647162,121.520803,128.860162,6.038692,11.584865,-5.546173,1.006449,1.930811,-0.924362,-1.396258,-0.23271,-140.529298,0.666667,2,1,3,0,0,0.333333,1,0.4,0.666667,0.5,-0.447214,0.333333,0.433333,0.333333,0.666667,0.333333,0.666667,0.2,0.333333,0.25,-0.447214,0.333333,0.466667,0.25,0.333333,0.001,0,0,0,0,0,4235,11820,3315,83.333333,91.666667,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_beta_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,52,5,4,1,0,80,20,0,0.615385,0.285966,0.445088,58.053272,90.111999,4.912782,5.177169,-0.264387,0.982556,1.035434,-0.052877,2.21701,0.443402,222.582767,0.666667,2,0,0,1,2,0.333333,1,1,0.666667,0.8,0.666667,0.75,0.866667,0.8,0.133333,0.866667,0.2,0.866667,0.8,0.8,0.666667,0.75,0.753333,0.8,0.8,0.001,0,0,0,0,0,5691,12009,3126,80,80,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
despues_C_beta_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,52,5,3,2,0,60,40,0,0.166667,0.408899,0.531821,83.009568,107.671846,4.912782,5.96253,-1.049748,0.982556,1.192506,-0.20995,0.849336,0.169867,85.271379,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.666667,0.866667,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.666667,0.753333,0.583333,0.6,0.001,0.001,0,0,0,0,5691,12009,3126,100,100,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
