@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 9\nSize of the tree: 17\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

durante_C_delta_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.5,0.707107,100,141.421356,4,2148,-2144,1,537,-536,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,6075,9005,2957,50,50,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_C_delta_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.5,0.5,100,100,4,4,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,3650,9005,2957,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
durante_C_delta_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,3,1,0,75,25,0,0.5,0.302432,0.510878,60.486322,102.175593,4,1074.339576,-1070.339576,1,268.584894,-267.584894,1.660424,0.415106,166.042404,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.75,0.666667,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0.001,0,0,0,0,0,5347,9005,2957,75,62.5,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
durante_C_delta_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.5,0.5,100,100,4,4,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,3650,9005,2957,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
durante_C_delta_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.576681,0.675391,115.336274,135.078104,4,1077.420299,-1073.420299,1,269.355075,-268.355075,-0.528501,-0.132125,-52.850137,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.375,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.375,0.5,0.5,0.5,0.001,0,0,0,0,0,5711,9005,2957,75,87.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_delta_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.5,0.5,100,100,4,4,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,3650,9005,2957,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
durante_C_delta_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.5,0.62361,100,124.721913,4,1076.169925,-1072.169925,1,269.042481,-268.042481,-0,-0,-0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,5711,9005,2957,75,75,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_delta_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,0,4,0,0,100,0,-1,0.968333,0.969885,193.666667,193.977089,4,3224.980891,-3220.980891,1,806.245223,-805.245223,-3.804604,-0.951151,-380.460431,0,0,1,2,0,0,1,2,0,0,0,-1,0,0.416667,0,1,0,1,0,0,0,-1,0,0.458333,0,0,0,0,0,0,0,0,6075,9005,2957,25,62.5,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_C_delta_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.5,0.656167,100,131.233465,4,1076.847997,-1072.847997,1,269.211999,-268.211999,0,0,0,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.001,0,0.01,0,10,0,5711,9005,2957,75,75,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_gamma_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,37,5,2,3,0,40,60,0,-0.153846,0.408298,0.493405,81.24294,98.146913,5.039372,4.651288,0.388084,1.007874,0.930258,0.077617,0.865953,0.173191,86.636418,0.333333,1,0.5,1,0.5,1,0.666667,2,0.5,0.333333,0.4,-0.166667,0.666667,0.805556,0.4,0.566667,0.433333,0.6,0.433333,0.4,0.4,-0.166667,0.666667,0.783333,0.4,0.4,0.001,0,0,0,0,0,4983,9194,3146,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
durante_C_gamma_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,37,5,3,2,0,60,40,0,0.166667,0.504206,0.591119,100.326788,117.583842,5.039372,7.095957,-2.056585,1.007874,1.419191,-0.411317,0.018835,0.003767,1.8844,0.5,1,0.333333,1,0.666667,2,0.5,1,0.5,0.5,0.5,0.166667,0.583333,0.5,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.583333,0.653333,0.583333,0.6,0.001,0,0,0,0,0,4983,9194,3146,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
durante_C_gamma_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,2,2,0,50,50,0,0,0.549782,0.675201,109.956433,135.040225,4,1077.210456,-1073.210456,1,269.302614,-268.302614,-0.396706,-0.099176,-39.670556,1,2,1,2,0,0,0,0,0.5,1,0.666667,0,0.375,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.375,0.5,0.333333,0.5,0.001,0,0,0,0,0,5711,9383,2957,75,75,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
