@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 1\nSize of the tree: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

despues_C_gamma_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,0,4,0,0,100,0,-1,0.899078,0.902588,179.815681,180.517684,4,1083.14259,-1079.14259,1,270.785648,-269.785648,-3.362908,-0.840727,-336.290756,0,0,1,2,0,0,1,2,0,0,0,-1,0,0.416667,0,1,0,1,0,0,0,-1,0,0.416667,0,0,0.001,0,0,0,0,0,5711,9383,2957,75,87.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
despues_C_gamma_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,3,1,0,75,25,0,0.5,0.355469,0.415387,71.09375,83.077406,4,2.826206,1.173794,1,0.706551,0.293449,1.209453,0.302363,120.945337,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.75,0.666667,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0,0,0,0,0,0,4255,9383,2957,100,87.5,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_gamma_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,0,4,0,0,100,0,-1,0.835281,0.845853,167.056288,169.170503,4,13.478302,-9.478302,1,3.369575,-2.369575,-2.886889,-0.721722,-288.68895,0,0,1,2,0,0,1,2,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,4619,9383,2957,50,75,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
despues_C_gamma_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,3,1,0,75,25,0,0.5,0.355469,0.415387,71.09375,83.077406,4,2.826206,1.173794,1,0.706551,0.293449,1.209453,0.302363,120.945337,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.75,0.666667,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0.001,0,0,0,0,0,4255,9383,2957,100,87.5,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_gamma_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,2,2,0,50,50,0,0,0.625,0.666238,125,133.247675,4,1077.075503,-1073.075503,1,269.268876,-268.268876,-1,-0.25,-100,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.375,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.375,0.5,0.5,0.5,0.001,0,0.01,0,10,0,4255,9383,2957,75,87.5,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_gamma_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,2,2,0,50,50,0,0,0.5,0.509279,100,101.855828,4,4.110166,-0.110166,1,1.027542,-0.027542,0,0,0,1,2,1,2,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,4255,9383,2957,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_gamma_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,3,1,0,75,25,0,0.5,0.355469,0.415387,71.09375,83.077406,4,2.826206,1.173794,1,0.706551,0.293449,1.209453,0.302363,120.945337,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.75,0.666667,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0,0,0,0,0,0,4255,9383,2957,100,87.5,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_gamma_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,3,1,0,75,25,0,0.5,0.406987,0.552072,81.397344,110.414451,4,1075.121411,-1071.121411,1,268.780353,-267.780353,0.878589,0.219647,87.858949,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.625,0.583333,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.625,0.666667,0.733333,0.75,0.001,0,0,0,0,0,5347,9383,2957,75,75,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
despues_C_sf_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,2,2,0,50,50,0,0,0.480626,0.653707,96.125201,130.741314,4,1076.753037,-1072.753037,1,269.188259,-268.188259,0.127609,0.031902,12.76087,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.625,0.583333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.625,0.666667,0.5,0.5,0,0,0,0,0,0,5287,8945,2897,75,75,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
despues_C_sf_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,1,3,0,25,75,0,-0.5,0.67156,0.725069,134.312079,145.013814,4,1078.099535,-1074.099535,1,269.524884,-268.524884,-1.460495,-0.365124,-146.049514,0,0,0.5,1,0.5,1,1,2,0,0,0,-0.57735,0.5,0.666667,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.5,0.708333,0.2,0.25,0,0,0,0,0,0,4923,8945,2897,75,87.5,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
despues_C_sf_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,4,0,0,100,0,0,1,0.179052,0.244715,35.810324,48.943097,4,1.262621,2.737379,1,0.315655,0.684345,2.737379,0.684345,273.737858,1,2,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,4923,8945,2897,100,75,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
despues_C_sf_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,1,3,0,25,75,0,-0.5,0.696933,0.765317,139.386601,153.063356,4,9.785652,-5.785652,1,2.446413,-1.446413,-1.671634,-0.417909,-167.163444,0,0,0.5,1,0.5,1,1,2,0,0,0,-0.57735,0.125,0.416667,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.125,0.416667,0.2,0.25,0.001,0,0,0,0,0,5287,8945,2897,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
despues_C_sf_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,3,1,0,75,25,0,0.5,0.286037,0.439897,57.207464,87.979458,4,3.243502,0.756498,1,0.810876,0.189124,1.775431,0.443858,177.54311,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.75,0.666667,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0,0,0,0,0,0,4923,8945,2897,100,87.5,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
despues_C_sf_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,1,3,0,25,75,0,-0.5,0.708763,0.769777,141.752624,153.955453,4,10.029244,-6.029244,1,2.507311,-1.507311,-1.7504,-0.4376,-175.040037,0,0,0.5,1,0.5,1,1,2,0,0,0,-0.57735,0.125,0.416667,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.125,0.416667,0.2,0.25,0.001,0,0,0,0,0,4923,8945,2897,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
despues_C_sf_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,3,1,0,75,25,0,0.5,0.363124,0.480593,72.62482,96.118502,4,4.101128,-0.101128,1,1.025282,-0.025282,1.238722,0.309681,123.872228,0.5,1,0,0,1,2,0.5,1,1,0.5,0.666667,0.57735,0.75,0.833333,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.833333,0.733333,0.75,0.001,0,0,0,0,0,5287,8945,2897,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
despues_C_sf_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,2,2,0,50,50,0,0,0.503486,0.629867,100.697194,125.973399,4,6.554762,-2.554762,1,1.63869,-0.63869,-0.022811,-0.005703,-2.281076,1,2,1,2,0,0,0,0,0.5,1,0.666667,0,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.25,0.458333,0.333333,0.5,0.001,0,0,0,0,0,4923,8945,2897,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
despues_C_sf_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,2,2,0,50,50,0,0,0.446905,0.636463,89.38093,127.292697,4,1076.235271,-1072.235271,1,269.058818,-268.058818,0.344431,0.086108,34.443091,1,2,1,2,0,0,0,0,0.5,1,0.666667,0,0.75,0.666667,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.75,0.708333,0.333333,0.5,0.001,0,0,0,0,0,5287,8945,2897,75,62.5,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
despues_C_sf_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,2,2,0,50,50,0,0,0.527778,0.528508,105.555556,105.701653,4,4.33985,-0.33985,1,1.084963,-0.084963,-0.304006,-0.076002,-30.400619,0,0,0,0,1,2,1,2,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,4195,8945,2897,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_theta_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,39,5,2,3,0,40,60,0,0,0.6,0.774597,119.417476,154.123721,5.037341,3222,-3216.962659,1.007468,644.4,-643.392532,-0.965235,-0.193047,-96.5649,0,0,0,0,1,2,1,3,0,0,0,0,0.5,0.6,0.4,0.4,0.6,0.6,0.16,0.4,0.228571,0,0.5,0.52,0.285714,0.4,0.001,0,0,0,0,0,6439,9572,3146,40,50,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
despues_C_theta_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,39,5,4,1,0,80,20,0,0.545455,0.379743,0.411359,75.579839,81.849343,5.037341,3.681153,1.356188,1.007468,0.736231,0.271238,1.420113,0.284023,142.072235,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,0.75,0.75,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,0.75,0.73,0.761905,0.8,0.001,0,0,0,0,0,4255,9572,3146,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_theta_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,39,5,2,3,0,40,60,0,-0.153846,0.517788,0.602114,103.054985,119.804384,5.037341,8.651853,-3.614512,1.007468,1.730371,-0.722902,-0.201433,-0.040287,-20.151929,0.5,1,0.666667,2,0.333333,1,0.5,1,0.333333,0.5,0.4,-0.166667,0.416667,0.366667,0.4,0.566667,0.433333,0.6,0.433333,0.4,0.4,-0.166667,0.416667,0.486667,0.4,0.4,0,0,0,0,0,0,4255,9572,3146,80,80,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_theta_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,39,5,2,3,0,40,60,0,-0.153846,0.503992,0.595173,100.309007,118.423227,5.037341,1077.061068,-1072.023727,1.007468,215.412214,-214.404745,-0.021702,-0.00434,-2.171085,0.5,1,0.666667,2,0.333333,1,0.5,1,0.333333,0.5,0.4,-0.166667,0.416667,0.366667,0.4,0.566667,0.433333,0.6,0.433333,0.4,0.4,-0.166667,0.416667,0.486667,0.4,0.4,0,0,0,0,0,0,4619,9572,3146,80,80,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
despues_C_theta_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,40,4,2,2,0,50,50,0,0,0.5,0.707107,100,141.421356,4,2148,-2144,1,537,-536,0,0,0,1,2,1,2,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,5711,9761,2957,50,50,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
despues_C_theta_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,40,4,1,3,0,25,75,0,-0.5,0.66875,0.775504,133.75,155.100774,4,1079.321928,-1075.321928,1,269.830482,-268.830482,-1.485427,-0.371357,-148.542683,0,0,0.5,1,0.5,1,1,2,0,0,0,-0.57735,0.375,0.5,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.375,0.5,0.2,0.25,0.001,0,0,0,0,0,5347,9761,2957,75,75,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
despues_C_theta_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,40,4,3,1,0,75,25,0,0.5,0.366875,0.524818,73.375,104.963651,4,1074.764157,-1070.764157,1,268.691039,-267.691039,1.235843,0.308961,123.584277,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.5,0.583333,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.5,0.666667,0.733333,0.75,0.001,0,0,0,0,0,6075,9761,2957,75,87.5,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_C_theta_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,40,4,2,2,0,50,50,0,0,0.5,0.518906,100,103.781217,4,4.231364,-0.231364,1,1.057841,-0.057841,0,0,0,1,2,1,2,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,4255,9761,2957,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
despues_C_theta_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,40,4,3,1,0,75,25,0,0.5,0.374758,0.430768,74.951578,86.153659,4,3.124415,0.875585,1,0.781104,0.218896,1.119805,0.279951,111.980522,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.625,0.583333,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.625,0.666667,0.733333,0.75,0.001,0,0,0,0,0,5347,9761,2957,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
despues_C_theta_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,40,4,2,2,0,50,50,0,0,0.491595,0.695322,98.318966,139.064337,4,1078.894507,-1074.894507,1,269.723627,-268.723627,0.049339,0.012335,4.933853,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.625,0.583333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.625,0.666667,0.5,0.5,0,0,0,0,0,0,5711,9761,2957,50,50,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
despues_E_alpha_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,37,5,2,3,0,40,60,0,0,0.502703,0.502877,100.027579,100.031026,5.039372,5.041637,-0.002264,1.007874,1.008327,-0.000453,-0.001948,-0.00039,-0.19492,0,0,0,0,1,2,1,3,0,0,0,0,0.5,0.6,0.4,0.4,0.6,0.6,0.16,0.4,0.228571,0,0.5,0.52,0.285714,0.4,0,0,0,0,0,0,3650,9194,3146,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
despues_E_alpha_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,37,5,2,3,0,40,60,0,0,0.6,0.774597,119.387755,154.080806,5.039372,3222,-3216.960628,1.007874,644.4,-643.392126,-0.963474,-0.192695,-96.393133,1,2,1,3,0,0,0,0,0.4,1,0.571429,0,0.5,0.4,0.4,0.4,0.6,0.6,0.16,0.4,0.228571,0,0.5,0.52,0.285714,0.4,0,0,0,0,0,0,6075,9194,3146,40,50,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_E_alpha_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,2,2,0,50,50,0,0,0.5,0.5,100,100,4,4,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,3650,9383,2957,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
despues_E_alpha_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,2,2,0,50,50,0,0,0.5,0.5,100,100,4,4,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,3650,9383,2957,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
despues_E_alpha_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,2,2,0,50,50,0,0,0.5,0.5,100,100,4,4,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,3650,9383,2957,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
despues_E_alpha_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,1,3,0,25,75,0,-0.5,0.8,0.87178,160,174.355958,4,3222.321928,-3218.321928,1,805.580482,-804.580482,-2.321928,-0.580482,-232.192809,0.5,1,1,2,0,0,0.5,1,0.333333,0.5,0.4,-0.57735,0,0.416667,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0,0.458333,0.2,0.25,0.001,0,0,0,0,0,6075,9383,2957,25,62.5,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_E_alpha_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,2,2,0,50,50,0,0,0.5,0.5,100,100,4,4,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,3650,9383,2957,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
despues_E_alpha_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,2,2,0,50,50,0,0,0.5,0.5,100,100,4,4,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,3650,9383,2957,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
despues_E_alpha_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,2,2,0,50,50,0,0,0.5,0.5,100,100,4,4,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,3650,9383,2957,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
despues_E_alpha_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,38,4,2,2,0,50,50,0,0,0.5,0.707107,100,141.421356,4,2148,-2144,1,537,-536,0,0,0,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.001,0,0,0,0,0,6075,9383,2957,50,50,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_E_beta_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,3,1,0,75,25,0,0.5,0.25,0.5,50,100,4,1074,-1070,1,268.5,-267.5,2,0.5,200,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.75,0.666667,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0.001,0,0,0,0,0,6055,8985,2937,75,50,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_E_beta_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,3,1,0,75,25,0,0.5,0.25,0.366466,50,73.293252,4,2.111508,1.888492,1,0.527877,0.472123,2,0.5,200,0.5,1,0,0,1,2,0.5,1,1,0.5,0.666667,0.57735,0.875,0.833333,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.875,0.833333,0.733333,0.75,0.001,0,0,0,0,0,4963,8985,2937,100,75,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
despues_E_beta_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,3,1,0,75,25,0,0.5,0.208333,0.416667,41.666667,83.333333,4,2.584963,1.415037,1,0.646241,0.353759,2.263034,0.565759,226.303441,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,1,1,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,1,1,0.733333,0.75,0.001,0,0,0,0,0,5691,8985,2937,100,62.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
despues_E_beta_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,1,3,0,25,75,0,-0.5,0.6875,0.800391,137.5,160.078106,4,2150,-2146,1,537.5,-536.5,-1.584963,-0.396241,-158.49625,0,0,0.5,1,0.5,1,1,2,0,0,0,-0.57735,0.375,0.5,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.375,0.5,0.2,0.25,0,0,0,0,0,0,6055,8985,2937,50,62.5,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_E_beta_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,2,2,0,50,50,0,0,0.5,0.707107,100,141.421356,4,2148,-2144,1,537,-536,0,0,0,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.001,0,0,0,0,0,6419,8985,2937,50,50,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
despues_E_beta_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,4,0,0,100,0,0,1,0,0,0,0,4,0,4,1,0,1,4,1,400,1,2,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0.01,0,10,0,5691,8985,2937,100,50,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
despues_E_beta_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,1,3,0,25,75,0,-0.5,0.75,0.866025,150,173.205081,4,3222,-3218,1,805.5,-804.5,-2,-0.5,-200,0.5,1,1,2,0,0,0.5,1,0.333333,0.5,0.4,-0.57735,0.25,0.416667,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.25,0.458333,0.2,0.25,0.001,0,0,0,0,0,6055,8985,2937,25,50,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_E_beta_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,2,2,0,50,50,0,0,0.53125,0.670238,106.25,134.047566,4,1077.38529,-1073.38529,1,269.346323,-268.346323,-0.192645,-0.048161,-19.264508,0,0,0,0,1,2,1,2,0,0,0,0,0.25,0.416667,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.25,0.458333,0.333333,0.5,0,0,0,0,0,0,5691,8985,2937,75,87.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
despues_E_beta_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,1,3,0,25,75,0,-0.5,0.75,0.866025,150,173.205081,4,3222,-3218,1,805.5,-804.5,-2,-0.5,-200,0.5,1,1,2,0,0,0.5,1,0.333333,0.5,0.4,-0.57735,0.25,0.416667,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.25,0.458333,0.2,0.25,0.001,0,0,0,0,0,6055,8985,2937,25,50,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_E_beta_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2346,36,4,1,3,0,25,75,0,-0.5,0.75,0.866025,150,173.205081,4,3222,-3218,1,805.5,-804.5,-2,-0.5,-200,0,0,0.5,1,0.5,1,1,2,0,0,0,-0.57735,0.25,0.5,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.25,0.458333,0.2,0.25,0.001,0,0,0,0,0,6055,8985,2937,25,50,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
